question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_target_zone,trace_clog_location,trace_gate_state,trace_bubble_position,trace_satellite_side,trace_fluorescent_count
raw_q_157712b03f372b,raw_mf_00840,images/raw_mf_00840.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,B,medium,clear,wide,dense_debris,upper,junction,lower,upper,downstream,3
raw_q_3e2edbb392f5e3,raw_mf_00841,images/raw_mf_00841.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,B,easy,clear,standard,standard,center,none,inlet,lower,not_visible,1
raw_q_1140cdda912f07,raw_mf_00841,images/raw_mf_00841.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,B,easy,clear,standard,standard,center,none,inlet,lower,not_visible,1
raw_q_17b4f33b837586,raw_mf_00841,images/raw_mf_00841.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,D,easy,clear,standard,standard,center,none,inlet,lower,not_visible,1
raw_q_450c08a1bc5805,raw_mf_00842,images/raw_mf_00842.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,A,hard,noisy,standard,dense_debris,center,none,inlet,none,upstream,1
raw_q_e2b675848c5c12,raw_mf_00842,images/raw_mf_00842.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,hard,noisy,standard,dense_debris,center,none,inlet,none,upstream,1
raw_q_964e5950f53be7,raw_mf_00842,images/raw_mf_00842.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,B,hard,noisy,standard,dense_debris,center,none,inlet,none,upstream,1
raw_q_d803d3e5fd557d,raw_mf_00843,images/raw_mf_00843.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,B,easy,noisy,compact,dense_debris,lower,none,upper,lower,downstream,1
raw_q_a7cdb71490ef35,raw_mf_00843,images/raw_mf_00843.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,D,easy,noisy,compact,dense_debris,lower,none,upper,lower,downstream,1
raw_q_20f3faf390967f,raw_mf_00843,images/raw_mf_00843.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,B,easy,noisy,compact,dense_debris,lower,none,upper,lower,downstream,1
raw_q_f22409cd9f5140,raw_mf_00844,images/raw_mf_00844.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,D,medium,noisy,standard,standard,inlet,lower,upper,upper,both,3
raw_q_a6cbab2fb86ddd,raw_mf_00844,images/raw_mf_00844.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,D,medium,noisy,standard,standard,inlet,lower,upper,upper,both,3
raw_q_98799d32d8d1c5,raw_mf_00844,images/raw_mf_00844.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,C,medium,noisy,standard,standard,inlet,lower,upper,upper,both,3
raw_q_0d42acf3101277,raw_mf_00845,images/raw_mf_00845.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,C,easy,clear,standard,standard,center,none,lower,none,both,1
raw_q_3cbf0ce5fcd61c,raw_mf_00845,images/raw_mf_00845.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,easy,clear,standard,standard,center,none,lower,none,both,1
raw_q_8f860e2166b082,raw_mf_00845,images/raw_mf_00845.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,B,easy,clear,standard,standard,center,none,lower,none,both,1
raw_q_5deb9823a543d4,raw_mf_00846,images/raw_mf_00846.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,D,easy,clear,compact,partial_occlusion,upper,junction,lower,lower,not_visible,2
raw_q_70cb87a3a19f7d,raw_mf_00846,images/raw_mf_00846.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,C,easy,clear,compact,partial_occlusion,upper,junction,lower,lower,not_visible,2
raw_q_8077e034190f26,raw_mf_00846,images/raw_mf_00846.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,C,easy,clear,compact,partial_occlusion,upper,junction,lower,lower,not_visible,2
raw_q_9bead31f46360a,raw_mf_00847,images/raw_mf_00847.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,C,hard,low_contrast,standard,standard,lower,junction,upper,none,upstream,3
raw_q_b3874e1f4fe8e9,raw_mf_00847,images/raw_mf_00847.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,hard,low_contrast,standard,standard,lower,junction,upper,none,upstream,3
raw_q_b20d34c3f0703e,raw_mf_00847,images/raw_mf_00847.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,A,hard,low_contrast,standard,standard,lower,junction,upper,none,upstream,3
raw_q_89a487f52663b4,raw_mf_00848,images/raw_mf_00848.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,A,easy,clear,standard,standard,upper,none,upper,lower,downstream,0
raw_q_ea823da4e2a5b1,raw_mf_00848,images/raw_mf_00848.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,A,easy,clear,standard,standard,upper,none,upper,lower,downstream,0
raw_q_da6aff67040a0d,raw_mf_00848,images/raw_mf_00848.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,D,easy,clear,standard,standard,upper,none,upper,lower,downstream,0
raw_q_0ab4c8eb12aa40,raw_mf_00849,images/raw_mf_00849.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,easy,noisy,compact,dense_debris,lower,none,junction,upper,both,3
raw_q_4dc3da833f9981,raw_mf_00849,images/raw_mf_00849.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,D,easy,noisy,compact,dense_debris,lower,none,junction,upper,both,3
raw_q_a600e26f260182,raw_mf_00849,images/raw_mf_00849.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,B,easy,noisy,compact,dense_debris,lower,none,junction,upper,both,3
raw_q_9c7113d73cc733,raw_mf_00850,images/raw_mf_00850.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,C,easy,clear,wide,standard,inlet,junction,inlet,junction,downstream,2
raw_q_164d42687084fe,raw_mf_00850,images/raw_mf_00850.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,B,easy,clear,wide,standard,inlet,junction,inlet,junction,downstream,2
raw_q_8eeec312c45e91,raw_mf_00850,images/raw_mf_00850.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,easy,clear,wide,standard,inlet,junction,inlet,junction,downstream,2
raw_q_53a26b137de54f,raw_mf_00851,images/raw_mf_00851.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,A,easy,clear,standard,partial_occlusion,upper,none,lower,none,not_visible,0
raw_q_3ced143f4de93f,raw_mf_00851,images/raw_mf_00851.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,A,easy,clear,standard,partial_occlusion,upper,none,lower,none,not_visible,0
raw_q_84881d82ffe1f4,raw_mf_00851,images/raw_mf_00851.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,A,easy,clear,standard,partial_occlusion,upper,none,lower,none,not_visible,0
raw_q_9b2b2246fbfccc,raw_mf_00852,images/raw_mf_00852.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,D,medium,clear,standard,dense_debris,inlet,lower,junction,upper,downstream,2
raw_q_7580517e4eec21,raw_mf_00852,images/raw_mf_00852.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,C,medium,clear,standard,dense_debris,inlet,lower,junction,upper,downstream,2
raw_q_f7495812a24981,raw_mf_00852,images/raw_mf_00852.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,D,medium,clear,standard,dense_debris,inlet,lower,junction,upper,downstream,2
raw_q_182378bb22f11b,raw_mf_00853,images/raw_mf_00853.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,medium,noisy,compact,dense_debris,center,none,lower,upper,upstream,3
raw_q_0d7b495fcd8ab5,raw_mf_00853,images/raw_mf_00853.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,C,medium,noisy,compact,dense_debris,center,none,lower,upper,upstream,3
raw_q_de281b32aafac8,raw_mf_00853,images/raw_mf_00853.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,A,medium,noisy,compact,dense_debris,center,none,lower,upper,upstream,3
raw_q_c03295f3085e57,raw_mf_00854,images/raw_mf_00854.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,D,medium,noisy,compact,partial_occlusion,lower,lower,lower,junction,not_visible,3
raw_q_0e8f59229e935b,raw_mf_00854,images/raw_mf_00854.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,B,medium,noisy,compact,partial_occlusion,lower,lower,lower,junction,not_visible,3
raw_q_c83409905c6f7f,raw_mf_00854,images/raw_mf_00854.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,D,medium,noisy,compact,partial_occlusion,lower,lower,lower,junction,not_visible,3
raw_q_6c0bd67b82cb83,raw_mf_00855,images/raw_mf_00855.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,C,easy,clear,compact,partial_occlusion,inlet,inlet,lower,upper,both,1
raw_q_7e0f8267cea8f8,raw_mf_00855,images/raw_mf_00855.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,C,easy,clear,compact,partial_occlusion,inlet,inlet,lower,upper,both,1
raw_q_ab8e609516be47,raw_mf_00855,images/raw_mf_00855.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,D,easy,clear,compact,partial_occlusion,inlet,inlet,lower,upper,both,1
raw_q_59ae9f1127fe59,raw_mf_00856,images/raw_mf_00856.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,A,easy,clear,compact,dense_debris,upper,none,upper,lower,both,1
raw_q_75018934b2faae,raw_mf_00856,images/raw_mf_00856.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,C,easy,clear,compact,dense_debris,upper,none,upper,lower,both,1
raw_q_07f34510f3fc2c,raw_mf_00856,images/raw_mf_00856.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,B,easy,clear,compact,dense_debris,upper,none,upper,lower,both,1
raw_q_409b03888eb8cd,raw_mf_00857,images/raw_mf_00857.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,C,medium,crowded,standard,partial_occlusion,lower,junction,inlet,upper,not_visible,1
raw_q_d068469561d83b,raw_mf_00857,images/raw_mf_00857.png,fluorescent_count,How many bright green droplets are visible in the counting chamber?,0,1,2,3 or more,B,medium,crowded,standard,partial_occlusion,lower,junction,inlet,upper,not_visible,1
raw_q_f7b867f5655fb6,raw_mf_00857,images/raw_mf_00857.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,medium,crowded,standard,partial_occlusion,lower,junction,inlet,upper,not_visible,1
raw_q_f8332732631ef0,raw_mf_00858,images/raw_mf_00858.png,clog_location,Which chip region contains the dark obstruction?,no clog,inlet channel,sorting junction,lower outlet,A,medium,clear,compact,standard,upper,none,inlet,upper,downstream,0
raw_q_32d44e89a82c1b,raw_mf_00858,images/raw_mf_00858.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,C,medium,clear,compact,standard,upper,none,inlet,upper,downstream,0
raw_q_de4470d5d1bf4d,raw_mf_00858,images/raw_mf_00858.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,medium,clear,compact,standard,upper,none,inlet,upper,downstream,0
raw_q_05d2850f6b5b15,raw_mf_00859,images/raw_mf_00859.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,D,medium,clear,standard,standard,lower,junction,lower,upper,upstream,1
raw_q_782759799ff330,raw_mf_00859,images/raw_mf_00859.png,bubble_position,Where is the bright air bubble located?,no visible bubble,sorting junction,upper outlet,lower outlet,C,medium,clear,standard,standard,lower,junction,lower,upper,upstream,1
raw_q_71b9f01a0cbcaf,raw_mf_00859,images/raw_mf_00859.png,satellite_side,Where are the small satellite droplets relative to the target droplet?,upstream of target,downstream of target,both sides,not visible,A,medium,clear,standard,standard,lower,junction,lower,upper,upstream,1
raw_q_8af0ef10807a03,raw_mf_00860,images/raw_mf_00860.png,target_outlet,Where is the ringed target droplet located?,upper outlet,center outlet,lower outlet,inlet channel,C,medium,low_contrast,compact,standard,lower,inlet,inlet,none,not_visible,1
raw_q_ce00a3c8f68504,raw_mf_00860,images/raw_mf_00860.png,gate_state,Which electrode pair is active in red?,inlet electrodes,junction electrodes,upper branch electrodes,lower branch electrodes,A,medium,low_contrast,compact,standard,lower,inlet,inlet,none,not_visible,1
